ncaa_id,team,season,division,jersey,name,position,height,class,major,hometown,high_school,previous_school,url
30123,Academy of Art,2024,II,1,Florian Grollmann,Goalkeeper,"6'4""",R-Fr.,Communications & Media Technologies,"Recklinghausen, Germany",NA,MidAmerica Nazarene,https://www.artuathletics.com/sports/mens-soccer/roster/florian-grollmann/4929
30123,Academy of Art,2024,II,2,Xander Cleaves,Midfielder,"5'10""",So.,Communications & Media Technologies,"Brantford, Ontario, Canada",NA,Collége Bourget,https://www.artuathletics.com/sports/mens-soccer/roster/xander-cleaves/4773
30123,Academy of Art,2024,II,3,Elijah Cofer,Defender,"6'2""",Sr.,Communications & Media Technologies,"La Puente, Calif.",NA,Azusa Pacific,https://www.artuathletics.com/sports/mens-soccer/roster/elijah-cofer/4890
30123,Academy of Art,2024,II,4,Teo Benedick,Defender,"5'11""",Jr.,Fashion Styling,"Geneva, Switzerland",NA,ECCG Aimée-Stitelmann,https://www.artuathletics.com/sports/mens-soccer/roster/teo-benedick/4772
30123,Academy of Art,2024,II,5,Chris Stokes,Defender,"6'5""",Sr.,Communications & Media Technologies,London,NA,Flagler College,https://www.artuathletics.com/sports/mens-soccer/roster/chris-stokes/4784
30123,Academy of Art,2024,II,6,Joey Glaab,Midfielder,"6'0""",So.,Industrial Design,"Chandler, Ariz.",NA,Hamilton High School,https://www.artuathletics.com/sports/mens-soccer/roster/joey-glaab/4777
30123,Academy of Art,2024,II,7,Andrea Mercanti,Midfielder,"5'7""",Fr.,Communications & Media Technologies,"Rome, Italy",NA,Istituto Minerva,https://www.artuathletics.com/sports/mens-soccer/roster/andrea-mercanti/4894
30123,Academy of Art,2024,II,8,Keita Goto,Midfielder,"5'7""",Fr.,Advertising,"Shizuoka, Japan",NA,Shimizudani High School,https://www.artuathletics.com/sports/mens-soccer/roster/keita-goto/4932
30123,Academy of Art,2024,II,9,Elvis Mensah,Forward,"5'9""",R-Jr.,Communications & Media Technologies,"San Luis Obispo, Calif.",NA,San Luis Obispo High School,https://www.artuathletics.com/sports/mens-soccer/roster/elvis-mensah/4780
30123,Academy of Art,2024,II,10,Adrian Lechuga,Forward,"5'7""",Jr.,Motions Pictures & Television,"Romeoville, Ill.",NA,Eastern Illinois,https://www.artuathletics.com/sports/mens-soccer/roster/adrian-lechuga/4892
30123,Academy of Art,2024,II,11,Audie Garza,Forward,"5'8""",R-Fr.,Photography,"Manteca, Calif.",NA,Sierra High School,https://www.artuathletics.com/sports/mens-soccer/roster/audie-garza/4776
30123,Academy of Art,2024,II,12,Brody Duff,Defender,"5'11""",So.,Communications & Media Technologies,Phoenix,NA,Horizon High School,https://www.artuathletics.com/sports/mens-soccer/roster/brody-duff/4774
30123,Academy of Art,2024,II,13,Thomas Plowman,Goalkeeper,"5'7""",R-Jr.,Graphic Design,"Cambridge, England",NA,Bryant & Stratton College,https://www.artuathletics.com/sports/mens-soccer/roster/thomas-plowman/4782
30123,Academy of Art,2024,II,14,Kristian Lonvig,Forward,"6'4""",Jr.,Communications & Media Technologies,"Middelfart, Denmark",NA,Monmouth University,https://www.artuathletics.com/sports/mens-soccer/roster/kristian-lonvig/4947
30123,Academy of Art,2024,II,15,Abraham  Jasso,Midfielder,"5'11""",Jr.,Graphic Design,"Indio, Calif.",NA,College of the Desert,https://www.artuathletics.com/sports/mens-soccer/roster/abraham-jasso/4891
30123,Academy of Art,2024,II,16,Guilherme Benites da Silva,Forward,"6'1""",Gr.,Architecture,"Caxias do Sul, Brazil",NA,Salem University,https://www.artuathletics.com/sports/mens-soccer/roster/guilherme-benites-da-silva/4933
30123,Academy of Art,2024,II,17,Kaleb Carrasco,Defender,"5'10""",Fr.,Landscape Architecture,"Bakersfield, Calif.",NA,Stockdale High School,https://www.artuathletics.com/sports/mens-soccer/roster/kaleb-carrasco/4889
30123,Academy of Art,2024,II,18,Tommy Huang,Defender,"5'9""",Fr.,Advertising,"Taipei, Taiwan",NA,Barca Residency Academy,https://www.artuathletics.com/sports/mens-soccer/roster/tommy-huang/4930
30123,Academy of Art,2024,II,19,Fabrizio Garrido,Forward,"5'8""",So.,Communications & Media Technologies,"Lima, Peru",NA,Cañada College,https://www.artuathletics.com/sports/mens-soccer/roster/fabrizio-garrido/4931
30123,Academy of Art,2024,II,21,Heath Nager,Midfielder,"6'1""",So.,Fashion,"Eagle, Colo.",NA,Eagle Valley High School,https://www.artuathletics.com/sports/mens-soccer/roster/heath-nager/4781
30123,Academy of Art,2024,II,22,Guilherme Gomes,Midfielder,"6'2""",Jr.,Motion Pictures & Television,"Braga, Portugal",NA,Escola Secundaria Alberto Sampaio,https://www.artuathletics.com/sports/mens-soccer/roster/guilherme-gomes/4778
30123,Academy of Art,2024,II,23,Christian Lechuga,Defender,"5'6""",R-So.,Animation & Visual Effects,"Romeoville, Ill.",NA,Eastern Illinois,https://www.artuathletics.com/sports/mens-soccer/roster/christian-lechuga/4893
30123,Academy of Art,2024,II,30,Kris Jensson,Goalkeeper,"6'0""",Gr.,Interaction & UI/UX Design,"Reykjavik, Iceland",NA,Laugalaekjarskoli,https://www.artuathletics.com/sports/mens-soccer/roster/kris-jensson/4956
588069,Adams St.,2024,II,0,Lars Ostermann,Goalkeeper,"5'8""",So.,NA,"Untersiggenthal, Switzerland",NA,University of Rio Grande,https://www.asugrizzlies.com/sports/mens-soccer/roster/lars-ostermann/8960
588069,Adams St.,2024,II,1,Henry Huffstetler,Goalkeeper,"6'0""",Fr.,NA,"Plano, TX",Plano Senior HS,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/henry-huffstetler/8961
588069,Adams St.,2024,II,2,Jelmer Fokkink,Defender,"5'11""",Gr.,NA,"Silvolde, Netherlands",Almende College Isala,Saxion Hogeschool Enschede,https://www.asugrizzlies.com/sports/mens-soccer/roster/jelmer-fokkink/8962
588069,Adams St.,2024,II,3,Jadon Fambro,Defender,"6'0""",So.,NA,"Layton, Utah",Northridge HS,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/jadon-fambro/8951
588069,Adams St.,2024,II,4,Francesco Boscolo Moretto,Defender,"6'1""",Gr.,NA,"Padova, Italy",NA,Universita Degli Studi Di Padova,https://www.asugrizzlies.com/sports/mens-soccer/roster/francesco-boscolo-moretto/8950
588069,Adams St.,2024,II,5,Caleb Avila,Defender,"5'9""",So.,NA,"Albuquerque, N.M.",Volcano Vista HS,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/caleb-avila/8949
588069,Adams St.,2024,II,6,Tyler Zimbounellis,Midfielder,"5'9""",So.,NA,"Sydney, Australia",Carlingford HS,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/tyler-zimbounellis/8959
588069,Adams St.,2024,II,7,Tobias Sereinig,Forward,"5'7""",Jr.,NA,"St. Jakob im Rosental, Austria",Bg Lerchenfeld,Central Community College,https://www.asugrizzlies.com/sports/mens-soccer/roster/tobias-sereinig/8963
588069,Adams St.,2024,II,8,Hans-Kristian Grøtting,Midfielder,"6'2""",So.,NA,"Alesund, Norway",Alesund Vidergaende Skole,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/hans-kristian-gr-tting/8952
588069,Adams St.,2024,II,9,Marius Wirz,Forward,"6'0""",Fr.,NA,"Sarnen, Obwalden, Switzerland",Kantonsschule Obwalden,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/marius-wirz/8964
588069,Adams St.,2024,II,10,Ranulfo Lopez,Midfielder,"5'8""",Gr.,NA,"Hutto, Texas",Hutto HS,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/ranulfo-lopez/8955
588069,Adams St.,2024,II,11,Kaidin Reese,NA,"6'1""",So.,NA,"Colorado Springs, Colo.",Mesa Ridge HS,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/kaidin-reese/8957
588069,Adams St.,2024,II,12,Leonardo Villacorta,Midfielder,"6'1""",Sr.,NA,"Lawndale, CA",Animo Leadership HS,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/leonardo-villacorta/8965
588069,Adams St.,2024,II,13,Andy Pablo,Forward,"5'9""",Fr.,NA,"Seattle, WA",Auburn Mountain View HS,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/andy-pablo/8966
588069,Adams St.,2024,II,14,Eric Kidson,Forward,"5'11""",So.,NA,"Sydney, Australia",Matraville Sports High School,Lindsey Wilson College,https://www.asugrizzlies.com/sports/mens-soccer/roster/eric-kidson/8967
588069,Adams St.,2024,II,15,Mario Alejo,Defender,"6'2""",So.,NA,"Madrid, Spain",Colegio Sagrada Familia,Kentucky Wesleyan College,https://www.asugrizzlies.com/sports/mens-soccer/roster/mario-alejo/8968
588069,Adams St.,2024,II,16,Tim Mietenkorte,Defender,"6'1""",So.,NA,"Lengerich, Germany",Hannah-Arendt Gymnasium,Fort Hays State,https://www.asugrizzlies.com/sports/mens-soccer/roster/tim-mietenkorte/8969
588069,Adams St.,2024,II,17,Ethan Padgett,Defender,"5'8""",Fr.,NA,"Loveland, CO",Loveland HS,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/ethan-padgett/8970
588069,Adams St.,2024,II,18,Jon Marc Messersmith,Forward,"6'1""",So.,NA,"Brighton, Colo.",Brighton HS,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/jon-marc-messersmith/8956
588069,Adams St.,2024,II,19,Cameron Sickels,Defender,"5'6""",Jr.,NA,"Littleton, CO",Dakota Ridge HS,Northeastern JC,https://www.asugrizzlies.com/sports/mens-soccer/roster/cameron-sickels/8971
588069,Adams St.,2024,II,20,Hayden Rogers,Midfielder,"5'8""",Fr.,NA,"Dallas, TX",Plano Senior HS,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/hayden-rogers/8972
588069,Adams St.,2024,II,21,Sebastian  Flores,Defender,"5'7""",Jr.,NA,"Phoenix, AZ",Trevor G. Browne HS,Glendale CC,https://www.asugrizzlies.com/sports/mens-soccer/roster/sebastian-flores/8974
588069,Adams St.,2024,II,22,Ace Miles,Midfielder,"5'8""",Fr.,NA,"Brighton, CO",Brighton HS,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/ace-miles/8975
588069,Adams St.,2024,II,23,Avery  Richards,NA,"6'0""",Jr.,NA,"San Antonio, Texas",Harlan HS,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/avery-richards/8958
588069,Adams St.,2024,II,26,Abram  Morales,Defender / Midfielder,"5'7""",Fr.,NA,"Pueblo West, CO",Pueblo West HS,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/abram-morales/8977
588069,Adams St.,2024,II,28,Fabian Braendle,Midfielder,"5'10""",Gr.,NA,"St. Gallen, Switzerland",OST - St. Gallen,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/fabian-braendle/8978
588069,Adams St.,2024,II,29,Justin  Lintonsmith,Forward,"5'9""",R-Jr.,NA,"Lone Tree, Colo.",Chaparral HS,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/justin-lintonsmith/8954
588069,Adams St.,2024,II,30,Matteo Branger,Midfielder,"5'9""",Gr.,NA,"Annecy, 74, FRANCE",Jeanne d'Arc HS,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/matteo-branger/9162
588069,Adams St.,2024,II,31,Owen Pichardo,Midfielder,"5'6""",Fr.,NA,"Sunland Park, NM",Santa Teresa HS,NA,https://www.asugrizzlies.com/sports/mens-soccer/roster/owen-pichardo/8979
588069,Adams St.,2024,II,33,Frank Angelo Dufitumukiza,Midfielder,"5'6""",Gr.,NA,"Harmelen, Netherlands",MBO Utrecht,Utah Tech / Oklahoma Panhandle State,https://www.asugrizzlies.com/sports/mens-soccer/roster/frank-angelo-dufitumukiza/8980
588069,Adams St.,2024,II,34,Berend Heijmans,Defender,"6'1""",Jr.,NA,"Bussum, Netherlands",Goois Lyceum Bussum,Allen CC,https://www.asugrizzlies.com/sports/mens-soccer/roster/berend-heijmans/8953
588069,Adams St.,2024,II,98,JP Fernandez,Goalkeeper,"5'9""",Jr.,NA,"Phoenix, AZ",Desert Edge HS,Glendale CC,https://www.asugrizzlies.com/sports/mens-soccer/roster/jp-fernandez/8982
3,Adelphi,2024,II,0,Chris Interiano,Goalkeeper,"5'11""",Jr.,NA,"Brentwood, N.Y.",Brentwood,NA,https://www.aupanthers.com/sports/mens-soccer/roster/chris-interiano/10605
3,Adelphi,2024,II,1,Santiago Arango,Goalkeeper,"6'0""",So.,NA,"Flushing, N.Y.",Cardozo,NA,https://www.aupanthers.com/sports/mens-soccer/roster/santiago-arango/10599
3,Adelphi,2024,II,2,Vaclav Borovicka,Defense,"6'0""",Sr.,NA,"Prague, Czech Republic",Ceskoslovanska Akademie Obchodni Dr. Edwarda Benese (Southeast C.C.),NA,https://www.aupanthers.com/sports/mens-soccer/roster/vaclav-borovicka/10600
3,Adelphi,2024,II,3,Joseph Blackton,Midfield,"5'9""",Jr.,NA,"West Islip, N.Y.",West Islip,NA,https://www.aupanthers.com/sports/mens-soccer/roster/joseph-blackton/10601
3,Adelphi,2024,II,4,Leo Carlsson Senoo,Defense,"6'0""",Jr.,NA,"Västerås, Sweden",Widénska Gymnasiet,NA,https://www.aupanthers.com/sports/mens-soccer/roster/leo-carlsson-senoo/10602
3,Adelphi,2024,II,5,Joacim Carhed,Defense,"6'3""",Gr.,NA,"Kungshamn, Sweden",Agnebergsgymnasiet,NA,https://www.aupanthers.com/sports/mens-soccer/roster/joacim-carhed/10603
3,Adelphi,2024,II,6,Pablo Ablanedo,Midfield,"5'11""",Gr.,NA,"Gijon, Spain",Colegio Inmaculada Gijón,NA,https://www.aupanthers.com/sports/mens-soccer/roster/pablo-ablanedo/10606
3,Adelphi,2024,II,7,Victor Castel,Forward,"5'7""",Gr.,NA,"Valencia, Spain",Colegio Santo Tomas de Aquino (Milligan),NA,https://www.aupanthers.com/sports/mens-soccer/roster/victor-castel/10604
3,Adelphi,2024,II,8,Sam Nolan,Midfield,"5'10""",Jr.,NA,"Berkhamsted, England",Ashlyns School,NA,https://www.aupanthers.com/sports/mens-soccer/roster/sam-nolan/10607
3,Adelphi,2024,II,9,Gonzalo Gil,Forward,"6'0""",Jr.,NA,"Valencia, Spain",Colegio Sagrado Corazón,NA,https://www.aupanthers.com/sports/mens-soccer/roster/gonzalo-gil/10608
3,Adelphi,2024,II,10,Luca Boast,Midfield,"5'9""",Jr.,NA,"London, England",Aldenham School,NA,https://www.aupanthers.com/sports/mens-soccer/roster/luca-boast/10609
3,Adelphi,2024,II,11,Ryan Herman,Defense,"5'11""",So.,NA,"Holtsville, N.Y.",Sachem East,NA,https://www.aupanthers.com/sports/mens-soccer/roster/ryan-herman/10610
3,Adelphi,2024,II,13,Andrew Watson,Defense,"6'0""",Jr.,NA,"West Sayville, N.Y.",St. John the Baptist,NA,https://www.aupanthers.com/sports/mens-soccer/roster/andrew-watson/10611
3,Adelphi,2024,II,14,Tyler Dwyer,Midfield,"5'10""",Jr.,NA,"Fort Myers, Fla.",Cypress Lake,NA,https://www.aupanthers.com/sports/mens-soccer/roster/tyler-dwyer/10612
3,Adelphi,2024,II,15,Pablo Herrera,Midfield,"5'10""",Gr.,NA,"Torrelodones, Madrid, Spain",IES Diego Velázquez (Delta State),NA,https://www.aupanthers.com/sports/mens-soccer/roster/pablo-herrera/10613
3,Adelphi,2024,II,16,Jad Abbas,Midfield,"5'9""",Fr.,NA,"Beirut, Lebanon",International College,NA,https://www.aupanthers.com/sports/mens-soccer/roster/jad-abbas/10614
3,Adelphi,2024,II,17,Dominic Cupid,Forward,"6'2""",Fr.,NA,"Fareham, England",Cams Hill School,NA,https://www.aupanthers.com/sports/mens-soccer/roster/dominic-cupid/10615
3,Adelphi,2024,II,18,Peter Agelis,Forward,"6'2""",So.,NA,"Shirley, N.Y.",Longwood (Johnson & Wales),NA,https://www.aupanthers.com/sports/mens-soccer/roster/peter-agelis/10616
3,Adelphi,2024,II,19,Lucas Nicolaou,Defense,"6'1""",Sr.,NA,"East Meadow, N.Y.",East Meadow,NA,https://www.aupanthers.com/sports/mens-soccer/roster/lucas-nicolaou/10617
3,Adelphi,2024,II,21,Andre Josaphat,Forward,"5'7""",So.,NA,"Central Islip, N.Y.",St. John the Baptist,NA,https://www.aupanthers.com/sports/mens-soccer/roster/andre-josaphat/10618
3,Adelphi,2024,II,22,Saul Cardozo,Midfield,"6'3""",So.,NA,"West Hempstead, N.Y.",Monsignor McClancy Memorial,NA,https://www.aupanthers.com/sports/mens-soccer/roster/saul-cardozo/10619
3,Adelphi,2024,II,23,Alessio Consoli,Midfield,"5'4""",Jr.,NA,"Priverno, Italy",ISISS Pacifici e de Magistris,NA,https://www.aupanthers.com/sports/mens-soccer/roster/alessio-consoli/10620
3,Adelphi,2024,II,24,Matthew Murphy,Forward,"5'8""",Fr.,NA,"Bangkok, Thailand",Bangkok Patana School,NA,https://www.aupanthers.com/sports/mens-soccer/roster/matthew-murphy/10621
3,Adelphi,2024,II,26,Daniele Bottazzo,Defense,"5'8""",Jr.,NA,"Baden-Württemberg, Germany",Pforzheim,NA,https://www.aupanthers.com/sports/mens-soccer/roster/daniele-bottazzo/10746
3,Adelphi,2024,II,27,Manji Komuro-Ragsdale,Forward,"5'9""",So.,NA,"Washington, D.C.",Jackson-Reed,NA,https://www.aupanthers.com/sports/mens-soccer/roster/manji-komuro-ragsdale/10622
3,Adelphi,2024,II,28,Richard DeBrosse,Forward,"5'11""",Sr.,NA,"Elmont, N.Y.",Kellenberg (Molloy),NA,https://www.aupanthers.com/sports/mens-soccer/roster/richard-debrosse/10623
3,Adelphi,2024,II,29,Brandon Carchipulla,Midfield,"5'9""",Fr.,NA,"Yonkers, N.Y.",Iona Preparatory School,NA,https://www.aupanthers.com/sports/mens-soccer/roster/brandon-carchipulla/10624
3,Adelphi,2024,II,32,Callum Walmsley,Defense,"6'6""",Jr.,NA,"Barnsley, England",Barnsley College (St. Francis Brooklyn),NA,https://www.aupanthers.com/sports/mens-soccer/roster/callum-walmsley/10627
3,Adelphi,2024,II,33,Gustav Attas,Defense,"6'0""",Fr.,NA,"Öreboro, Sweden",Virginska Idrottsgymasiest,NA,https://www.aupanthers.com/sports/mens-soccer/roster/gustav-attas/10625
3,Adelphi,2024,II,34,Rory Duggan,Forward,"6'0""",Sr.,NA,"Maspeth, N.Y.",Maspeth,NA,https://www.aupanthers.com/sports/mens-soccer/roster/rory-duggan/10628
3,Adelphi,2024,II,35,Benjamin Salas,Midfield,"6'0""",Fr.,NA,"Lima, Peru",Cambridge College Lima,NA,https://www.aupanthers.com/sports/mens-soccer/roster/benjamin-salas/10629
3,Adelphi,2024,II,37,Zain Suterwalla,Forward,"5'11""",Fr.,NA,"London, England",Hampton School,NA,https://www.aupanthers.com/sports/mens-soccer/roster/zain-suterwalla/10631
3,Adelphi,2024,II,38,Ethan Lager,Defense,"6'3""",Fr.,NA,"Brooklyn, N.Y.",Midwood,NA,https://www.aupanthers.com/sports/mens-soccer/roster/ethan-lager/10632
3,Adelphi,2024,II,77,Cameron Anderson,Goalkeeper,"5'11""",Fr.,NA,"London, England",Kew House School,NA,https://www.aupanthers.com/sports/mens-soccer/roster/cameron-anderson/10633
3,Adelphi,2024,II,99,Gianluca Intranuovo,Goalkeeper,"6'2""",Jr.,NA,"Franklin Square, N.Y.",H. Frank Carey,NA,https://www.aupanthers.com/sports/mens-soccer/roster/gianluca-intranuovo/10634
588431,Adrian,2024,III,1,Jackson Vacca,NA,"6'1""",Sr.,NA,"Canton, Mich.",Plymouth High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/jackson-vacca/15340
588431,Adrian,2024,III,2,Ryan Kientz,NA,"5'7""",So.,NA,"White Lake, Mich.",Lakeland High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/ryan-kientz/15335
588431,Adrian,2024,III,3,Simon Dawid,NA,"5'9""",Fr.,NA,"Saline, Mich.",Saline High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/simon-dawid/15344
588431,Adrian,2024,III,4,Aidan Leline,NA,"6'1""",Sr.,NA,"Sterling Heights, Mich.",Henry Ford II High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/aidan-leline/15336
588431,Adrian,2024,III,5,Brady Musser,NA,"6'2""",Sr.,NA,"Grand Rapids, Mich.",Northview High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/brady-musser/15338
588431,Adrian,2024,III,6,Alfonso Chirco,NA,"6'3""",Sr.,NA,"Shelby Township, Mich.",Utica Eisenhower High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/alfonso-chirco/15325
588431,Adrian,2024,III,7,Tyler Berezak,NA,"5'10""",Fr.,NA,"Canton, Mich.",Salem High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/tyler-berezak/15342
588431,Adrian,2024,III,8,Storm Powers,NA,"5'11""",Jr.,NA,"Eaton Rapids, Mich.",Eaton Rapids High School,Lake Erie College,https://www.adrianbulldogs.com/sports/mens-soccer/roster/storm-powers/15351
588431,Adrian,2024,III,9,Owen Emert,NA,"5'10""",Jr.,NA,"Walled Lake, Mich.",Walled Lake North High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/owen-emert/15330
588431,Adrian,2024,III,10,Luke Grytza,NA,"5'9""",Sr.,NA,"Dublin, Ohio",Dublin Jerome High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/luke-grytza/15333
588431,Adrian,2024,III,11,Kyle Peterson,NA,"6'0""",Fr.,NA,"Plymouth, Mich.",Salem High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/kyle-peterson/15350
588431,Adrian,2024,III,12,Enrique Monzalvo,NA,"6'1""",Sr.,NA,"Westerville, Ohio",Westerville Central High School,Ohio Dominican University,https://www.adrianbulldogs.com/sports/mens-soccer/roster/enrique-monzalvo/15337
588431,Adrian,2024,III,13,Eli Sizemore,NA,"5'11""",Fr.,NA,"Canton, Mich.",Salem High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/eli-sizemore/15352
588431,Adrian,2024,III,14,Chris Czyz,NA,"5'10""",Sr.,NA,"Huntley, Ill.",Huntley High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/chris-czyz/15327
588431,Adrian,2024,III,15,Aidan Beiter,NA,"5'7""",So.,NA,"South Wales, N.Y.",Iroquois High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/aidan-beiter/15324
588431,Adrian,2024,III,16,Brett Wojkowski,NA,"6'2""",Fr.,NA,"South Lyon, Mich.",Orchard Lake Saint Mary's Prep High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/brett-wojkowski/15355
588431,Adrian,2024,III,17,Kyle Jennings,NA,"5'9""",Jr.,NA,"Waterford, Mich.",Waterford Kettering High School,Schoolcraft College,https://www.adrianbulldogs.com/sports/mens-soccer/roster/kyle-jennings/15346
588431,Adrian,2024,III,18,Connor Hayes,NA,"5'8""",So.,NA,"Milford, Mich.",Milford High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/connor-hayes/15334
588431,Adrian,2024,III,19,Alex Greene,NA,"6'1""",So.,NA,"Belleville, Mich.",Plymouth High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/alex-greene/15332
588431,Adrian,2024,III,20,Brennan Conway,NA,"5'3""",So.,NA,"West Bloomfield, Mich.",Milford High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/brennan-conway/15326
588431,Adrian,2024,III,21,Dante Perri,NA,"5'10""",Sr.,NA,"Canton, Mich.",Salem High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/dante-perri/15339
588431,Adrian,2024,III,22,Nick Miller,NA,"5'9""",Fr.,NA,"Canton, Mich.",Canton High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/nick-miller/15348
588431,Adrian,2024,III,23,Kyle Wilcox,NA,"5'11""",Jr.,NA,"Marysville, Mich.",Marysville High School,Schoolcraft College,https://www.adrianbulldogs.com/sports/mens-soccer/roster/kyle-wilcox/15354
588431,Adrian,2024,III,24,Chase Harmelink,NA,"5'10""",Fr.,NA,"Grand Rapids, Mich.",Grand Rapids Christian High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/chase-harmelink/15345
588431,Adrian,2024,III,25,Cooper Nieuwstadt,NA,"6'3""",Fr.,NA,"Canton, Mich.",Salem High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/cooper-nieuwstadt/15349
588431,Adrian,2024,III,26,Dante Grasso,NA,"6'1""",Sr.,NA,"Canton, Mich.",Plymouth High School,Madonna University,https://www.adrianbulldogs.com/sports/mens-soccer/roster/dante-grasso/15331
588431,Adrian,2024,III,27,Zachary Eldred,NA,"6'0""",So.,NA,"Kalamazoo, Mich.",Loy Norrix High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/zachary-eldred/15329
588431,Adrian,2024,III,28,Jean-Luc Binder,NA,"6'1""",Fr.,NA,"Farmington Hills, Mich.",Farmington High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/jean-luc-binder/15343
588431,Adrian,2024,III,29,Gary Davison,NA,"5'9""",Sr.,NA,"Canton, Mich.",Plymouth High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/gary-davison/15328
588431,Adrian,2024,III,30,Chase Meredith,NA,"6'1""",Fr.,NA,"Canton, Mich.",Salem High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/chase-meredith/15347
588431,Adrian,2024,III,31,Anthony Writer,NA,"6'2""",Sr.,NA,"South Lyon, Mich.",South Lyon High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/anthony-writer/15341
588431,Adrian,2024,III,32,Owen Soper,NA,"5'11""",Fr.,NA,"Royal Oak, Mich.",Royal Oak High School,NA,https://www.adrianbulldogs.com/sports/mens-soccer/roster/owen-soper/15353
588431,Adrian,2024,III,NA,Sam DeRosia,NA,NA,Rs.,NA,"Grass Lake, Mich.",NA,Team Impact,https://www.adrianbulldogs.com/sports/mens-soccer/roster/sam-derosia/15968
588198,Alabama Huntsville,2024,II,1,Sonny Wright,Goalkeeper,"6'0""",R-Fr.,NA,"Suffolk, England",NA,Kesgrave HS,https://www.uahchargers.com/sports/mens-soccer/roster/sonny-wright/6041
588198,Alabama Huntsville,2024,II,2,Angello Karadzhinov,Defender,"5'8""",Jr.,NA,"Blackpool, England",NA,Pro Direct Academy Lancashire,https://www.uahchargers.com/sports/mens-soccer/roster/angello-karadzhinov/6029
588198,Alabama Huntsville,2024,II,3,Gabe Restrepo,Midfielder,"5'9""",So.,NA,"Birmingham, Ala.",NA,John Carroll Catholic HS,https://www.uahchargers.com/sports/mens-soccer/roster/gabe-restrepo/6037
588198,Alabama Huntsville,2024,II,4,Lewis Paterson,Defender,"6'1""",Jr.,NA,"Banff, Scotland",NA,St Thomas Aquinas,https://www.uahchargers.com/sports/mens-soccer/roster/lewis-paterson/6078
588198,Alabama Huntsville,2024,II,5,Mille Eriksson,Defender,"6'3""",Fr.,NA,"Visby, Sweden",NA,Wisbygymnasiet,https://www.uahchargers.com/sports/mens-soccer/roster/mille-eriksson/6072
588198,Alabama Huntsville,2024,II,6,Stellios Starakis,Midfielder,"5'7""",Fr.,NA,"Nikaia, Greece",NA,Piraeus and Lonideios HS,https://www.uahchargers.com/sports/mens-soccer/roster/stellios-starakis/6071
588198,Alabama Huntsville,2024,II,7,Havar Solheim,Forward,"6'3""",Fr.,NA,"Sysle, Norway",NA,Buskerud Videregaede Skoke,https://www.uahchargers.com/sports/mens-soccer/roster/havar-solheim/6080
